agency_cd	site_no	datetime	115575_00010_00001	115575_00010_00001_cd	115576_00010_00002	115576_00010_00002_cd	115577_00010_00003	115577_00010_00003_cd	115578_00400_00001	115578_00400_00001_cd	115579_00400_00002	115579_00400_00002_cd	115581_00400_00008	115581_00400_00008_cd	115582_00095_00001	115582_00095_00001_cd	115583_00095_00002	115583_00095_00002_cd	115584_00095_00003	115584_00095_00003_cd	115585_00300_00001	115585_00300_00001_cd	115586_00300_00002	115586_00300_00002_cd	115587_00300_00003	115587_00300_00003_cd	115588_62625_00001	115588_62625_00001_cd	115589_62625_00002	115589_62625_00002_cd	115590_62625_00003	115590_62625_00003_cd	115591_00036_00003	115591_00036_00003_cd	115592_00052_00001	115592_00052_00001_cd	115593_00052_00002	115593_00052_00002_cd	115594_00052_00003	115594_00052_00003_cd	115595_00020_00001	115595_00020_00001_cd	115596_00020_00002	115596_00020_00002_cd	115597_00020_00003	115597_00020_00003_cd
5s	15s	20d	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s	14n	10s
USGS	422622122004000	2015-08-31	18.9	A	18.0	A	18.3	A	8.8	A	8.5	A	8.7	A	117	A	112	A	114	A	3.5	A	0.9	A	2.3	A	8.66	A	0.0	A	3.42	A	203	A	94.3	A	40.4	A	71.0	A	22.2	A	7.9	A	14.6	A
USGS	422622122004000	2015-09-01	18.9	A	17.7	A	18.3	A	8.8	A	8.4	A	8.6	A	117	A	115	A	116	A	4.2	A	1.4	A	2.8	A	10.14	A	0.0	A	4.67	A	185	A	86.7	A	39.4	A	64.1	A	22.7	A	9.8	A	16.2	A
USGS	422622122004000	2015-09-02	18.5	A	17.9	A	18.1	A	8.9	A	8.1	A	8.7	A	118	A	114	A	116	A	4.9	A	2.5	A	3.7	A	10.22	A	0.0	A	5.68	A	223	A	81.7	A	55.4	A	68.8	A	16.8	A	10.6	A	14.0	A
USGS	422622122004000	2015-09-03	18.2	A	17.4	A	17.7	A	8.9	A	8.5	A	8.6	A	116	A	114	A	116	A	3.3	A	0.9	A	2.1	A	9.85	A	0.37	A	4.06	A	245	A	86.6	A	30.5	A	61.6	A	15.3	A	7.2	A	11.0	A
USGS	422622122004000	2015-09-04	17.4	A	16.3	A	16.9	A	8.7	A	7.8	A	8.4	A	119	A	113	A	116	A	4.4	A	2.0	A	3.1	A	10.71	A	0.81	A	5.13	A	255	A	86.0	A	50.1	A	74.2	A	11.8	A	5.9	A	8.2	A
USGS	422622122004000	2015-09-05	16.3	A	15.5	A	15.8	A	8.8	A	8.4	A	8.8	A	117	A	112	A	114	A	4.4	A	1.3	A	3.1	A	7.33	A	0.0	A	3.61	A	176	A	91.2	A	36.3	A	63.6	A	15.4	A	4.0	A	9.5	A
USGS	422622122004000	2015-09-06	16.1	A	15.0	A	15.5	A	8.8	A	8.1	A	8.6	A	118	A	114	A	115	A	4.3	A	1.3	A	2.8	A	6.05	A	0.30	A	2.90	A	195	A	89.2	A	34.2	A	66.1	A	19.0	A	4.4	A	11.4	A
USGS	422622122004000	2015-09-07	15.9	A	15.3	A	15.5	A	8.8	A	8.0	A	8.4	A	116	A	114	A	115	A	4.0	A	0.9	A	2.5	A	5.82	A	0.0	A	2.25	A	230	A	91.4	A	22.8	A	64.6	A	25.7	A	6.4	A	14.4	A
USGS	422622122004000	2015-09-08	15.8	A	15.4	A	15.5	A	8.7	A	7.7	A	8.0	A	117	A	114	A	116	A	3.7	A	0.7	A	1.8	A	5.20	A	0.0	A	2.08	A	218	A	84.9	A	33.9	A	61.6	A	24.7	A	8.7	A	16.1	A
USGS	422622122004000	2015-09-09	17.4	A	15.4	A	16.0	A	8.8	A	7.7	A	8.4	A	116	A	113	A	114	A	4.7	A	0.6	A	2.2	A	5.55	A	0.0	A	2.47	A	195	A	80.4	A	21.1	A	58.2	A	28.9	A	11.1	A	17.9	A
USGS	422622122004000	2015-09-10	17.7	A	16.6	A	17.2	A	9.4	A	8.7	A	8.8	A	114	A	112	A	113	A	10.6	A	4.7	A	6.3	A	4.59	A	0.0	A	1.90	A	196	A	85.7	A	18.8	A	62.7	A	28.5	A	11.5	A	18.8	A
USGS	422622122004000	2015-09-11	18.1	A	16.8	A	17.5	A	9.3	A	8.8	A	9.1	A	114	A	112	A	113	A	9.2	A	4.7	A	7.3	A	4.18	A	0.0	A	1.61	A	202	A	80.6	A	34.2	A	62.0	A	27.9	A	13.5	A	19.7	A
USGS	422622122004000	2015-09-12	18.7	A	16.8	A	17.9	A	9.3	A	8.6	A	9.2	A	115	A	113	A	114	A	10.0	A	2.1	A	7.2	A	6.68	A	0.0	A	2.55	A	210	A	81.1	A	30.9	A	62.4	A	28.4	A	13.9	A	19.9	A
USGS	422622122004000	2015-09-13	18.2	A	17.0	A	17.5	A	9.2	A	8.9	A	9.1	A	114	A	114	A	114	A	7.9	A	4.4	A	6.1	A	7.62	A	0.0	A	3.30	A	217	A	85.9	A	26.2	A	61.2	A	27.6	A	13.7	A	19.0	A
USGS	422622122004000	2015-09-14	17.7	A	16.4	A	17.2	A	9.0	A	8.6	A	8.8	A	116	A	114	A	115	A	5.7	A	2.6	A	4.0	A	9.93	A	0.0	A	3.77	A	224	A	81.5	A	48.5	A	68.3	A	18.0	A	9.3	A	13.5	A
USGS	422622122004000	2015-09-15	16.4	A	15.8	A	16.1	A	8.6	A	8.4	A	8.4	A	117	A	116	A	116	A	3.8	A	2.5	A	3.1	A	9.98	A	0.0	A	4.44	A	209	A	86.8	A	49.7	A	69.1	A	12.0	A	5.6	A	9.1	A
USGS	422622122004000	2015-09-16	15.8	A	14.3	A	15.1	A	8.4	A	7.8	A	8.0	A	118	A	117	A	117	A	3.1	A	2.2	A	2.7	A	8.43	A	0.43	A	3.99	A	142	A	89.2	A	68.2	A	78.3	A	10.7	A	6.2	A	8.2	A
USGS	422622122004000	2015-09-17	14.6	A	13.8	A	14.2	A	7.8	A	7.6	A	7.7	A	118	A	117	A	118	A	4.0	A	2.9	A	3.5	A	10.16	A	0.0	A	4.65	A	205	A	93.8	A	66.0	A	80.7	A	13.0	A	6.3	A	9.8	A
USGS	422622122004000	2015-09-18	14.6	A	13.8	A	14.0	A	7.6	A	7.5	A	7.6	A	119	A	118	A	119	A	3.8	A	1.2	A	2.6	A	7.55	A	0.0	A	2.14	A	224	A	97.4	A	53.2	A	77.3	A	20.6	A	3.4	A	10.7	A
USGS	422622122004000	2015-09-19	14.7	A	14.1	A	14.3	A	7.6	A	7.4	A	7.5	A	119	A	119	A	119	A	3.6	A	2.2	A	3.0	A	6.56	A	0.0	A	2.16	A	210	A	93.6	A	37.2	A	68.9	A	24.2	A	6.6	A	14.0	A
USGS	422622122004000	2015-09-20	15.8	A	14.3	A	14.8	A	8.2	A	7.4	A	7.5	A	119	A	118	A	119	A	5.7	A	1.8	A	4.0	A	6.60	A	0.0	A	2.68	A	199	A	90.8	A	30.8	A	67.4	A	23.7	A	9.2	A	15.6	A
USGS	422622122004000	2015-09-21	15.6	A	14.4	A	15.0	A	8.0	A	7.5	A	7.8	A	119	A	118	A	119	A	5.3	A	1.7	A	3.6	A	7.54	A	0.0	A	3.45	A	181	A	83.1	A	34.1	A	66.5	A	23.9	A	9.6	A	16.0	A
USGS	422622122004000	2015-09-22	16.0	A	15.0	A	15.4	A	8.0	A	7.5	A	7.7	A	120	A	119	A	119	A	4.1	A	2.1	A	3.6	A	9.86	A	0.28	A	3.24	A	187	A	90.8	A	39.0	A	67.5	A	22.1	A	8.9	A	14.8	A
USGS	422622122004000	2015-09-23	16.2	A	14.9	A	15.4	A	8.0	A	7.4	A	7.7	A	120	A	120	A	120	A	4.9	A	2.0	A	3.4	A	5.36	A	0.05	A	2.60	A	168	A	83.0	A	23.1	A	62.5	A	22.9	A	7.7	A	14.4	A
USGS	422622122004000	2015-09-24	16.4	A	15.6	A	15.8	A	7.9	A	7.4	A	7.7	A	121	A	120	A	120	A	4.7	A	1.8	A	3.7	A	4.80	A	0.0	A	1.89	A	189	A	83.9	A	22.7	A	61.1	A	25.2	A	8.8	A	15.3	A
USGS	422622122004000	2015-09-25	16.8	A	16.0	A	16.3	A	8.1	A	7.4	A	7.8	A	121	A	120	A	120	A	5.3	A	2.3	A	4.2	A	9.33	A	0.14	A	3.58	A	180	A	85.5	A	25.4	A	60.4	A	24.8	A	8.9	A	16.1	A
USGS	422622122004000	2015-09-26	16.6	A	15.4	A	16.0	A	8.0	A	7.5	A	7.8	A	122	A	120	A	121	A	5.6	A	3.4	A	4.6	A	9.33	A	0.0	A	4.29	A	193	A	83.6	A	38.1	A	66.9	A	20.4	A	9.7	A	14.8	A
USGS	422622122004000	2015-09-27	16.2	A	15.7	A	15.9	A	7.8	A	7.5	A	7.6	A	121	A	120	A	121	A	4.7	A	3.0	A	3.7	A	4.98	A	0.22	A	1.89	A	239	A	91.4	A	49.1	A	71.5	A	20.8	A	8.1	A	13.4	A
USGS	422622122004000	2015-09-28	16.8	A	16.0	A	16.2	A	8.7	A	7.4	A	7.9	A	122	A	120	A	121	A	8.5	A	1.8	A	5.0	A	5.05	A	0.0	A	2.13	A	191	A	84.9	A	32.8	A	61.3	A	23.9	A	8.0	A	14.7	A
USGS	422622122004000	2015-09-29	16.8	A	16.0	A	16.2	A	8.3	A	7.4	A	7.8	A	122	A	121	A	121	A	6.0	A	2.3	A	4.4	A	6.07	A	0.0	A	2.13	A	216	A	87.1	A	40.1	A	62.5	A	22.3	A	8.5	A	14.9	A
USGS	422622122004000	2015-09-30	16.7	A	16.1	A	16.3	A	8.1	A	7.6	A	7.7	A	122	A	121	A	121	A	5.7	A	3.7	A	4.6	A	4.59	A	0.0	A	1.98	A	172	A	87.2	A	37.0	A	64.1	A	18.3	A	7.3	A	13.0	A
USGS	422622122004000	2015-10-01	16.2	A	15.6	A	15.9	A	7.8	A	7.4	A	7.6	A	123	A	122	A	122	A	4.9	A	2.7	A	3.9	A	10.42	A	0.0	A	3.24	A	191	A	81.2	A	41.5	A	62.7	A	18.7	A	8.0	A	13.2	A
USGS	422622122004000	2015-10-02	16.1	A	15.1	A	15.5	A	7.9	A	7.4	A	7.6	A	123	A	122	A	123	A	6.1	A	3.2	A	4.6	A	9.78	A	0.0	A	4.65	A	198	A	91.0	A	38.2	A	63.9	A	19.9	A	8.3	A	14.1	A
USGS	422622122004000	2015-10-03	15.5	A	14.1	A	14.8	A	7.6	A	7.4	A	7.6	A	124	A	123	A	123	A	6.4	A	4.9	A	5.7	A	11.77	A	0.46	A	6.56	A	259	A	91.3	A	52.7	A	72.5	A	12.9	A	6.6	A	9.9	A
USGS	422622122004000	2015-10-04	14.2	A	13.4	A	13.8	A	7.6	A	7.5	A	7.6	A	124	A	123	A	124	A	6.9	A	5.9	A	6.4	A	6.64	A	0.01	A	3.42	A	287	A	86.4	A	36.9	A	71.1	A	21.2	A	8.8	A	13.1	A
USGS	422622122004000	2015-10-05	14.2	A	13.6	A	13.8	A	7.6	A	7.4	A	7.4	A	125	A	124	A	124	A	6.4	A	4.8	A	5.5	A	3.93	A	0.0	A	1.71	A	201	A	89.2	A	46.6	A	71.4	A	19.1	A	6.7	A	12.8	A
USGS	422622122004000	2015-10-06	14.4	A	13.6	A	14.0	A	7.6	A	7.3	A	7.4	A	125	A	124	A	124	A	6.0	A	4.2	A	5.3	A	6.20	A	0.48	A	2.22	A	216	A	89.3	A	32.2	A	67.3	A	21.4	A	7.1	A	13.3	A
USGS	422622122004000	2015-10-07	14.3	A	13.7	A	14.0	A	7.6	A	7.4	A	7.5	A	125	A	125	A	125	A	5.4	A	4.2	A	4.7	A	3.32	A	0.0	A	1.20	A	196	A	83.9	A	57.0	A	71.1	A	17.9	A	9.9	A	13.1	A
USGS	422622122004000	2015-10-08	14.6	A	14.2	A	14.3	A	7.6	A	7.3	A	7.5	A	126	A	125	A	125	A	5.3	A	3.7	A	4.8	A	3.44	A	0.0	A	1.36	A	171	A	82.4	A	41.9	A	69.5	A	21.9	A	10.3	A	14.5	A
USGS	422622122004000	2015-10-09	15.1	A	14.2	A	14.6	A	7.4	A	7.3	A	7.4	A	128	A	126	A	127	A	4.7	A	3.5	A	4.3	A	7.02	A	0.0	A	2.78	A	171	A	84.1	A	30.3	A	63.2	A	25.0	A	9.8	A	15.6	A
USGS	422622122004000	2015-10-10	15.2	A	14.3	A	14.8	A	7.4	A	7.3	A	7.4	A	128	A	127	A	127	A	6.1	A	4.5	A	5.1	A	12.07	A	0.0	A	4.57	A	228	A	91.0	A	31.7	A	70.5	A	21.4	A	9.0	A	14.1	A
USGS	422622122004000	2015-10-11	14.7	A	14.1	A	14.3	A	7.5	A	7.3	A	7.4	A	128	A	127	A	128	A	6.0	A	4.9	A	5.5	A	6.22	A	0.14	A	2.13	A	254	A	92.8	A	54.1	A	78.1	A	18.7	A	5.8	A	11.5	A
USGS	422622122004000	2015-10-12	15.2	A	14.5	A	14.7	A	7.5	A	7.3	A	7.4	A	128	A	126	A	128	A	6.0	A	4.1	A	5.1	A	4.18	A	0.0	A	1.71	A	207	A	95.8	A	42.1	A	76.0	A	20.7	A	6.2	A	12.7	A
USGS	422622122004000	2015-10-13	15.3	A	14.5	A	14.8	A	7.5	A	7.2	A	7.4	A	129	A	127	A	128	A	5.6	A	3.7	A	4.9	A	5.19	A	0.0	A	1.34	A	174	A	88.2	A	34.0	A	70.5	A	24.0	A	8.2	A	14.2	A
USGS	422622122004000	2015-10-14	15.4	A	14.4	A	14.8	A	7.4	A	7.3	A	7.3	A	129	A	128	A	128	A	5.0	A	3.7	A	4.4	A	4.87	A	0.0	A	1.29	A	179	A	86.8	A	47.9	A	70.5	A	23.4	A	9.1	A	14.4	A
USGS	422622122004000	2015-10-15	15.2	A	14.8	A	14.9	A	7.4	A	7.2	A	7.3	A	130	A	129	A	129	A	4.7	A	3.9	A	4.4	A	4.84	A	0.0	A	1.72	A	203	A	84.2	A	37.8	A	66.5	A	27.3	A	10.2	A	15.9	A
USGS	422622122004000	2015-10-16	15.9	A	14.7	A	15.0	A	7.3	A	7.2	A	7.3	A	131	A	129	A	130	A	4.9	A	3.5	A	4.2	A	6.88	A	0.0	A	1.76	A	179	A	82.6	A	42.8	A	66.2	A	22.5	A	10.9	A	16.2	A
USGS	422622122004000	2015-10-17	15.7	A	15.2	A	15.5	A	7.4	A	7.2	A	7.3	A	131	A	130	A	131	A	4.5	A	3.7	A	4.0	A	8.87	A	0.0	A	1.80	A	196	A	93.7	A	73.0	A	85.4	A	16.2	A	10.1	A	12.9	A
USGS	422622122004000	2015-10-18	15.2	A	14.7	A	14.9	A	7.3	A	7.2	A	7.2	A	132	A	131	A	131	A	4.1	A	3.1	A	3.8	A	6.40	A	0.0	A	2.78	A	250	A	97.3	A	51.1	A	83.6	A	19.3	A	8.0	A	11.1	A
USGS	422622122004000	2015-10-19	14.7	A	14.0	A	14.3	A	7.4	A	7.2	A	7.3	A	133	A	132	A	132	A	5.2	A	3.6	A	4.2	A	8.34	A	0.0	A	4.13	A	233	A	92.6	A	63.3	A	79.9	A	12.2	A	7.8	A	10.2	A
USGS	422622122004000	2015-10-20																																												
USGS	422622122004000	2015-10-21																																												
USGS	422622122004000	2015-10-22																																												
USGS	422622122004000	2015-10-23																																												
USGS	422622122004000	2015-10-24																																												
USGS	422622122004000	2015-10-25																																												
USGS	422622122004000	2015-10-26																																												
USGS	422622122004000	2015-10-27																																												
USGS	422622122004000	2015-10-28																																												
USGS	422622122004000	2015-10-29																																												
USGS	422622122004000	2015-10-30																																												
USGS	422622122004000	2015-10-31																																												
USGS	422622122004000	2015-11-01																																												
USGS	422622122004000	2015-11-02																																												
USGS	422622122004000	2015-11-03																																												
USGS	422622122004000	2015-11-04																																												
USGS	422622122004000	2015-11-05																																												
USGS	422622122004000	2015-11-06																																												
USGS	422622122004000	2015-11-07																																												
USGS	422622122004000	2015-11-08																																												
USGS	422622122004000	2015-11-09																																												
USGS	422622122004000	2015-11-10																																												
USGS	422622122004000	2015-11-11																																												
USGS	422622122004000	2015-11-12																																												
USGS	422622122004000	2015-11-13																																												
USGS	422622122004000	2015-11-14																																												
USGS	422622122004000	2015-11-15																																												
USGS	422622122004000	2015-11-16																																												
USGS	422622122004000	2015-11-17																																												
USGS	422622122004000	2015-11-18																																												
USGS	422622122004000	2015-11-19																																												
USGS	422622122004000	2015-11-20																																												
USGS	422622122004000	2015-11-21																																												
USGS	422622122004000	2015-11-22																																												
USGS	422622122004000	2015-11-23																																												
USGS	422622122004000	2015-11-24																																												
USGS	422622122004000	2015-11-25																																												
USGS	422622122004000	2015-11-26																																												
USGS	422622122004000	2015-11-27																																												
USGS	422622122004000	2015-11-28																																												
USGS	422622122004000	2015-11-29																																												
USGS	422622122004000	2015-11-30																																												
USGS	422622122004000	2015-12-01																																												
USGS	422622122004000	2015-12-02																																												
USGS	422622122004000	2015-12-03																																												
USGS	422622122004000	2015-12-04																																												
USGS	422622122004000	2015-12-05																																												
USGS	422622122004000	2015-12-06																																												
USGS	422622122004000	2015-12-07																																												
USGS	422622122004000	2015-12-08																																												
USGS	422622122004000	2015-12-09																																												
USGS	422622122004000	2015-12-10																																												
USGS	422622122004000	2015-12-11																																												
USGS	422622122004000	2015-12-12																																												
USGS	422622122004000	2015-12-13																																												
USGS	422622122004000	2015-12-14																																												
USGS	422622122004000	2015-12-15																																												
USGS	422622122004000	2015-12-16																																												
USGS	422622122004000	2015-12-17																																												
USGS	422622122004000	2015-12-18																																												
USGS	422622122004000	2015-12-19																																												
USGS	422622122004000	2015-12-20																																												
USGS	422622122004000	2015-12-21																																												
USGS	422622122004000	2015-12-22																																												
USGS	422622122004000	2015-12-23																																												
USGS	422622122004000	2015-12-24																																												
USGS	422622122004000	2015-12-25																																												
USGS	422622122004000	2015-12-26																																												
USGS	422622122004000	2015-12-27																																												
USGS	422622122004000	2015-12-28																																												
USGS	422622122004000	2015-12-29																																												
USGS	422622122004000	2015-12-30																																												
USGS	422622122004000	2015-12-31																																												
USGS	422622122004000	2016-01-01																																												
USGS	422622122004000	2016-01-02																																												
USGS	422622122004000	2016-01-03																																												
USGS	422622122004000	2016-01-04																																												
USGS	422622122004000	2016-01-05																																												
USGS	422622122004000	2016-01-06																																												
USGS	422622122004000	2016-01-07																																												
USGS	422622122004000	2016-01-08																																												
USGS	422622122004000	2016-01-09																																												
USGS	422622122004000	2016-01-10																																												
USGS	422622122004000	2016-01-11																																												
USGS	422622122004000	2016-01-12																																												
USGS	422622122004000	2016-01-13																																												
USGS	422622122004000	2016-01-14																																												
USGS	422622122004000	2016-01-15																																												
USGS	422622122004000	2016-01-16																																												
USGS	422622122004000	2016-01-17																																												
USGS	422622122004000	2016-01-18																																												
USGS	422622122004000	2016-01-19																																												
USGS	422622122004000	2016-01-20																																												
USGS	422622122004000	2016-01-21																																												
USGS	422622122004000	2016-01-22																																												
USGS	422622122004000	2016-01-23																																												
USGS	422622122004000	2016-01-24																																												
USGS	422622122004000	2016-01-25																																												
USGS	422622122004000	2016-01-26																																												
USGS	422622122004000	2016-01-27																																												
USGS	422622122004000	2016-01-28																																												
USGS	422622122004000	2016-01-29																																												
USGS	422622122004000	2016-01-30																																												
USGS	422622122004000	2016-01-31																																												
USGS	422622122004000	2016-02-01																																												
USGS	422622122004000	2016-02-02																																												
USGS	422622122004000	2016-02-03																																												
USGS	422622122004000	2016-02-04																																												
USGS	422622122004000	2016-02-05																																												
USGS	422622122004000	2016-02-06																																												
USGS	422622122004000	2016-02-07																																												
USGS	422622122004000	2016-02-08																																												
USGS	422622122004000	2016-02-09																																												
USGS	422622122004000	2016-02-10																																												
USGS	422622122004000	2016-02-11																																												
USGS	422622122004000	2016-02-12																																												
USGS	422622122004000	2016-02-13																																												
USGS	422622122004000	2016-02-14																																												
USGS	422622122004000	2016-02-15																																												
USGS	422622122004000	2016-02-16																																												
USGS	422622122004000	2016-02-17																																												
USGS	422622122004000	2016-02-18																																												
USGS	422622122004000	2016-02-19																																												
USGS	422622122004000	2016-02-20																																												
USGS	422622122004000	2016-02-21																																												
USGS	422622122004000	2016-02-22																																												
USGS	422622122004000	2016-02-23																																												
USGS	422622122004000	2016-02-24																																												
USGS	422622122004000	2016-02-25																																												
USGS	422622122004000	2016-02-26																																												
USGS	422622122004000	2016-02-27																																												
USGS	422622122004000	2016-02-28																																												
USGS	422622122004000	2016-02-29																																												
USGS	422622122004000	2016-03-01																																												
USGS	422622122004000	2016-03-02																																												
USGS	422622122004000	2016-03-03																																												
USGS	422622122004000	2016-03-04																																												
USGS	422622122004000	2016-03-05																																												
USGS	422622122004000	2016-03-06																																												
USGS	422622122004000	2016-03-07																																												
USGS	422622122004000	2016-03-08																																												
USGS	422622122004000	2016-03-09																																												
USGS	422622122004000	2016-03-10																																												
USGS	422622122004000	2016-03-11																																												
USGS	422622122004000	2016-03-12																																												
USGS	422622122004000	2016-03-13																																												
USGS	422622122004000	2016-03-14																																												
USGS	422622122004000	2016-03-15																																												
USGS	422622122004000	2016-03-16																																												
USGS	422622122004000	2016-03-17																																												
USGS	422622122004000	2016-03-18																																												
USGS	422622122004000	2016-03-19																																												
USGS	422622122004000	2016-03-20																																												
USGS	422622122004000	2016-03-21																																												
USGS	422622122004000	2016-03-22																																												
USGS	422622122004000	2016-03-23																																												
USGS	422622122004000	2016-03-24																																												
USGS	422622122004000	2016-03-25																																												
USGS	422622122004000	2016-03-26																																												
USGS	422622122004000	2016-03-27																																												
USGS	422622122004000	2016-03-28																																												
USGS	422622122004000	2016-03-29																																												
USGS	422622122004000	2016-03-30																																												
USGS	422622122004000	2016-03-31																																												
USGS	422622122004000	2016-04-01																																												
USGS	422622122004000	2016-04-02																																												
USGS	422622122004000	2016-04-03																																												
USGS	422622122004000	2016-04-04																																												
USGS	422622122004000	2016-04-05																																												
USGS	422622122004000	2016-04-06																																												
USGS	422622122004000	2016-04-07																																												
USGS	422622122004000	2016-04-08																																												
USGS	422622122004000	2016-04-09																																												
USGS	422622122004000	2016-04-10																																												
USGS	422622122004000	2016-04-11																																												
USGS	422622122004000	2016-04-12																																												
USGS	422622122004000	2016-04-13																																												
USGS	422622122004000	2016-04-14																																												
USGS	422622122004000	2016-04-15																																												
USGS	422622122004000	2016-04-16																																												
USGS	422622122004000	2016-04-17																																												
USGS	422622122004000	2016-04-18																																												
USGS	422622122004000	2016-04-19																																												
USGS	422622122004000	2016-04-20																																												
USGS	422622122004000	2016-04-21																																												
USGS	422622122004000	2016-04-22																																												
USGS	422622122004000	2016-04-23																																												
USGS	422622122004000	2016-04-24																																												
USGS	422622122004000	2016-04-25																																												
USGS	422622122004000	2016-04-26																																												
USGS	422622122004000	2016-04-27																																												
USGS	422622122004000	2016-04-28																																												
USGS	422622122004000	2016-04-29																																												
USGS	422622122004000	2016-04-30																																												
USGS	422622122004000	2016-05-01																																												
USGS	422622122004000	2016-05-02																																												
USGS	422622122004000	2016-05-03																																												
USGS	422622122004000	2016-05-04																																												
USGS	422622122004000	2016-05-05																																												
USGS	422622122004000	2016-05-06																																												
USGS	422622122004000	2016-05-07																																												
USGS	422622122004000	2016-05-08																																												
USGS	422622122004000	2016-05-09																																												
USGS	422622122004000	2016-05-10																																												
USGS	422622122004000	2016-05-11																																												
USGS	422622122004000	2016-05-12																																												
USGS	422622122004000	2016-05-13																																												
USGS	422622122004000	2016-05-14																																												
USGS	422622122004000	2016-05-15																																												
USGS	422622122004000	2016-05-16																																												
USGS	422622122004000	2016-05-17																																												
USGS	422622122004000	2016-05-18																									10.57	A	0.0	A	4.25	A	206	A	89.2	A	25.8	A	68.9	A	21.8	A	10.8	A	15.5	A
USGS	422622122004000	2016-05-19																									10.73	A	0.98	A	7.07	A	242	A	88.2	A	51.1	A	74.7	A	10.9	A	5.1	A	7.1	A
USGS	422622122004000	2016-05-20	15.4	A	14.0	A	14.7	A	7.8	A	7.7	A	7.7	A	110	A	109	A	109	A	8.3	A	8.1	A	8.2	A	10.75	A	1.75	A	6.70	A	264	A	91.4	A	66.6	A	78.0	A	7.3	A	3.9	A	5.9	A
USGS	422622122004000	2016-05-21	14.1	A	13.3	A	13.8	A	7.8	A	7.7	A	7.8	A	110	A	109	A	110	A	8.5	A	8.2	A	8.3	A	9.97	A	3.32	A	6.10	A	234	A	88.2	A	53.0	A	74.2	A	10.6	A	4.4	A	7.1	A
USGS	422622122004000	2016-05-22	14.0	A	13.3	A	13.6	A	7.8	A	7.7	A	7.8	A	110	A	110	A	110	A	8.6	A	8.1	A	8.4	A	8.54	A	0.28	A	4.61	A	210	A	84.8	A	53.0	A	74.4	A	9.8	A	5.0	A	7.3	A
USGS	422622122004000	2016-05-23	13.7	A	13.2	A	13.3	A	7.8	A	7.6	A	7.7	A	110	A	110	A	110	A	8.5	A	8.1	A	8.3	A	6.66	A	0.0	A	2.62	A	190	A	89.9	A	53.4	A	72.9	A	12.3	A	4.9	A	8.7	A
USGS	422622122004000	2016-05-24	14.0	A	13.3	A	13.6	A	7.8	A	7.6	A	7.8	A	110	A	110	A	110	A	8.5	A	8.1	A	8.4	A	10.02	A	0.0	A	3.50	A	236	A	93.5	A	51.7	A	74.1	A	14.6	A	5.8	A	10.4	A
USGS	422622122004000	2016-05-25	14.7	A	13.6	A	14.0	A	7.9	A	7.7	A	7.8	A	110	A	110	A	110	A	8.8	A	8.3	A	8.5	A	9.89	A	0.0	A	4.42	A	222	A	94.1	A	45.4	A	69.4	A	15.8	A	6.0	A	11.7	A
USGS	422622122004000	2016-05-26	14.9	A	13.6	A	14.2	A	7.8	A	7.6	A	7.8	A	111	A	110	A	110	A	8.6	A	8.0	A	8.4	A	11.31	A	0.19	A	5.65	A	185	A	92.9	A	46.1	A	70.4	A	15.6	A	5.1	A	10.6	A
USGS	422622122004000	2016-05-27	15.0	A	13.9	A	14.3	A	7.9	A	7.6	A	7.7	A	110	A	110	A	110	A	8.8	A	8.2	A	8.5	A	9.96	A	0.27	A	5.03	A	229	A	84.5	A	37.2	A	61.6	A	13.7	A	6.2	A	10.0	A
USGS	422622122004000	2016-05-28	15.0	A	14.0	A	14.2	A	8.0	A	7.7	A	7.8	A	110	A	110	A	110	A	9.0	A	8.3	A	8.5	A	9.00	A	0.0	A	3.20	A	223	A	84.9	A	30.0	A	57.5	A	20.0	A	5.5	A	12.2	A
USGS	422622122004000	2016-05-29	15.6	A	14.4	A	14.8	A	8.1	A	7.7	A	7.9	A	110	A	110	A	110	A	9.1	A	8.3	A	8.7	A	7.72	A	0.19	A	3.69	A	211	A	90.2	A	33.6	A	62.3	A	18.1	A	8.4	A	13.7	A
USGS	422622122004000	2016-05-30	15.4	A	14.7	A	15.0	A	8.0	A	7.6	A	7.9	A	110	A	110	A	110	A	8.9	A	7.8	A	8.5	A	5.99	A	0.0	A	2.18	A	252	A	84.2	A	20.9	A	54.8	A	24.4	A	8.2	A	15.6	A
USGS	422622122004000	2016-05-31	15.5	A	14.9	A	15.3	A	8.1	A	7.5	A	8.0	A	111	A	110	A	110	A	9.0	A	7.3	A	8.3	A	6.43	A	0.0	A	2.41	A	203	A	83.3	A	36.9	A	58.4	A	23.8	A	11.3	A	17.6	A
USGS	422622122004000	2016-06-01	17.9	A	15.4	A	16.3	A	8.5	A	7.6	A	7.9	A	111	A	110	A	111	A	9.9	A	7.9	A	8.8	A	8.14	A	0.0	A	3.62	A	237	A	88.9	A	33.7	A	58.6	A	22.5	A	12.8	A	17.8	A
